OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7657211,57100,3,2021-05-30,5,2021-06-02,2021-06-15,63407.1
7657212,57214,2,2021-05-30,5,2021-06-09,2021-06-20,19075.95
7657213,57280,4,2021-05-30,2,2021-05-31,2021-06-17,1548.36
7657214,57290,3,2021-05-30,6,2021-06-05,2021-06-08,18309.04
7657215,57345,3,2021-05-31,2,2021-06-07,2021-06-26,9028.36
7657216,57285,5,2021-05-31,6,2021-06-01,2021-06-10,50236.12
7657217,57257,6,2021-05-31,1,2021-06-06,2021-06-23,6447.94
7657218,57386,4,2021-05-31,5,2021-06-09,2021-06-29,22931
7657219,57223,4,2021-05-31,7,2021-06-06,2021-06-24,1425
7657220,57301,3,2021-05-31,7,2021-06-01,2021-06-17,29687.4
7657221,57349,4,2021-05-31,1,2021-06-07,2021-06-19,11869.18
7657222,57189,4,2021-05-31,1,2021-06-10,2021-06-16,17771.8
7657223,57310,4,2021-05-31,4,2021-06-10,2021-06-25,19540.2
7657224,57202,5,2021-05-31,3,2021-06-06,2021-06-16,52494.5
7657225,57154,4,2021-05-31,3,2021-06-07,2021-06-27,1579
7657226,57391,4,2021-05-31,6,2021-06-10,2021-06-14,27994.45
7657227,57454,3,2021-06-01,3,2021-06-05,2021-06-25,29491
7657228,57092,3,2021-06-01,6,2021-06-07,2021-06-24,26095
7657229,57307,6,2021-06-01,3,2021-06-02,2021-06-11,26149.8
7657230,57378,4,2021-06-01,1,2021-06-08,2021-06-19,15332.4
7657231,57197,6,2021-06-01,4,2021-06-06,2021-06-24,23164
7657232,57190,4,2021-06-01,8,2021-06-06,2021-06-08,24817
7657233,57258,5,2021-06-01,8,2021-06-02,2021-06-11,18771.51
7657234,57224,3,2021-06-02,5,2021-06-05,2021-06-19,988
7657235,57334,5,2021-06-02,6,2021-06-12,2021-06-24,28727.14
7657236,57252,4,2021-06-02,2,2021-06-10,2021-06-26,33345.09
7657237,57332,4,2021-06-02,6,2021-06-08,2021-06-17,17272.89
7657238,57462,5,2021-06-02,2,2021-06-08,2021-06-24,44077.6
7657239,57390,3,2021-06-02,8,2021-06-12,2021-06-30,16163.5
7657240,57413,4,2021-06-02,7,2021-06-03,2021-06-07,12025
7657241,57374,5,2021-06-02,6,2021-06-07,2021-06-11,17573.9
7657242,57334,4,2021-06-02,7,2021-06-11,2021-06-24,6602.96
7657243,57114,4,2021-06-02,2,2021-06-04,2021-06-14,26386.5
7657244,57457,6,2021-06-02,8,2021-06-03,2021-06-20,37785.55
7657245,57411,6,2021-06-02,2,2021-06-09,2021-06-25,1012.8
7657246,57444,5,2021-06-02,5,2021-06-07,2021-06-08,19599.79
7657247,57233,4,2021-06-03,3,2021-06-09,2021-06-13,64621.5
7657248,57295,3,2021-06-03,7,2021-06-06,2021-06-18,1341
7657249,57435,3,2021-06-03,6,2021-06-09,2021-06-27,19740.5
7657250,57455,4,2021-06-03,7,2021-06-13,2021-06-29,3400
7657251,57272,4,2021-06-03,5,2021-06-11,2021-06-30,3300
7657252,57378,4,2021-06-03,5,2021-06-13,2021-06-25,23489.9
7657253,57224,4,2021-06-03,2,2021-06-11,2021-06-26,13719.5
7657254,57164,4,2021-06-03,6,2021-06-12,2021-06-19,270
7657255,57106,4,2021-06-03,8,2021-06-07,2021-06-11,31643.2
7657256,57363,5,2021-06-03,1,2021-06-06,2021-06-16,39917.5
7657257,57433,4,2021-06-03,2,2021-06-12,2021-07-02,12221
7657258,57210,4,2021-06-03,3,2021-06-08,2021-06-21,2999.7
7657259,57208,3,2021-06-03,4,2021-06-12,2021-06-18,38016.1
7657260,57260,6,2021-06-03,7,2021-06-11,2021-06-28,17816.58
7657261,57399,3,2021-06-03,6,2021-06-13,2021-07-02,25837.09
7657262,57465,4,2021-06-03,4,2021-06-10,2021-06-24,29168.45
7657263,57398,3,2021-06-04,2,2021-06-11,2021-06-24,6531
7657264,57421,4,2021-06-04,5,2021-06-06,2021-06-11,7326.9
7657265,57319,5,2021-06-04,7,2021-06-10,2021-06-18,7857
7657266,57423,4,2021-06-04,3,2021-06-12,2021-06-29,1880
7657267,57281,4,2021-06-05,5,2021-06-14,2021-06-16,32245.4
7657268,57349,6,2021-06-05,7,2021-06-07,2021-06-14,23793
7657269,57420,4,2021-06-05,5,2021-06-09,2021-06-12,22545.7
7657270,57326,4,2021-06-05,4,2021-06-07,2021-06-27,1890
7657271,57235,4,2021-06-05,6,2021-06-06,2021-06-26,1746
7657272,57330,4,2021-06-05,6,2021-06-15,2021-07-01,47048.1
7657273,57363,6,2021-06-05,2,2021-06-13,2021-06-16,40851.02
7657274,57268,6,2021-06-05,7,2021-06-15,2021-07-01,7941.36
7657275,57286,4,2021-06-05,7,2021-06-07,2021-06-20,49756.25
7657276,57434,4,2021-06-05,5,2021-06-10,2021-06-27,2231
7657277,57389,4,2021-06-06,3,2021-06-11,2021-06-27,7965
7657278,57269,1,2021-06-06,8,2021-06-11,2021-06-16,36675.3675
7657279,57412,4,2021-06-06,2,2021-06-12,2021-06-16,11855
7657280,57270,3,2021-06-06,6,2021-06-15,2021-07-01,4662
7657281,57439,5,2021-06-06,2,2021-06-13,2021-06-25,24217.5
7657282,57445,6,2021-06-06,6,2021-06-09,2021-06-28,12107
7657283,57347,3,2021-06-06,3,2021-06-14,2021-07-01,28253.5
7657284,57271,3,2021-06-06,4,2021-06-12,2021-06-15,27519.29
7657285,57150,3,2021-06-06,4,2021-06-09,2021-06-15,9397
7657286,57453,6,2021-06-06,2,2021-06-09,2021-06-21,22125.4
7657287,57372,3,2021-06-07,1,2021-06-14,2021-07-01,2750
7657288,57235,3,2021-06-07,4,2021-06-17,2021-06-20,28175.18
7657289,57428,5,2021-06-07,4,2021-06-14,2021-06-28,16483.5
7657290,57123,6,2021-06-07,4,2021-06-16,2021-06-18,28663.25
7657291,57302,4,2021-06-07,7,2021-06-13,2021-06-17,26534.35
7657292,57362,5,2021-06-07,7,2021-06-09,2021-06-23,19744.9
7657293,57450,4,2021-06-07,5,2021-06-08,2021-06-27,2869.02
7657294,57282,4,2021-06-08,6,2021-06-14,2021-06-16,4695
7657295,57278,4,2021-06-08,5,2021-06-12,2021-06-23,14879
7657296,57431,3,2021-06-08,4,2021-06-13,2021-06-22,42490.5
7657297,57198,5,2021-06-08,1,2021-06-11,2021-06-15,21355
7657298,57358,5,2021-06-08,3,2021-06-17,2021-07-05,550
7657299,57474,3,2021-06-08,3,2021-06-11,2021-06-12,24923
7657300,57375,4,2021-06-08,2,2021-06-15,2021-06-19,6693
7657301,57434,4,2021-06-08,1,2021-06-15,2021-06-19,27735.9
7657302,57276,4,2021-06-09,5,2021-06-17,2021-06-19,4544.8
7657303,57397,4,2021-06-09,5,2021-06-18,2021-07-02,8827.2
7657304,57102,3,2021-06-09,4,2021-06-15,2021-06-26,3937.2
7657305,57459,5,2021-06-09,5,2021-06-18,2021-06-30,14204.05
7657306,57181,6,2021-06-09,4,2021-06-15,2021-06-20,15362.39
7657307,57331,4,2021-06-09,5,2021-06-14,2021-06-15,33804.5
7657308,57461,4,2021-06-09,1,2021-06-11,2021-06-21,4719.75
7657309,57153,4,2021-06-10,4,2021-06-20,2021-06-24,54876.5
7657310,57338,5,2021-06-10,2,2021-06-12,2021-06-13,26334
7657311,57282,6,2021-06-10,4,2021-06-11,2021-06-25,1490
7657312,57252,4,2021-06-10,5,2021-06-18,2021-06-21,26514
7657313,57204,3,2021-06-10,7,2021-06-19,2021-06-28,15955
7657314,57340,3,2021-06-10,6,2021-06-13,2021-06-20,825
7657315,57430,3,2021-06-11,7,2021-06-15,2021-06-16,4482
7657316,57297,5,2021-06-11,5,2021-06-19,2021-07-07,2921
7657317,57395,4,2021-06-11,2,2021-06-20,2021-07-06,4869
7657318,57283,3,2021-06-11,2,2021-06-17,2021-06-25,33362
7657319,57357,5,2021-06-11,4,2021-06-17,2021-06-27,3324
7657320,57146,4,2021-06-11,5,2021-06-13,2021-06-18,25819.35
7657321,57445,4,2021-06-11,1,2021-06-19,2021-06-25,11986.75
7657322,57241,4,2021-06-11,8,2021-06-15,2021-07-05,12631
7657323,57350,4,2021-06-11,2,2021-06-20,2021-06-29,16192
7657324,57259,4,2021-06-11,4,2021-06-20,2021-07-03,22634.58
7657325,57187,4,2021-06-11,2,2021-06-12,2021-06-17,2689
7657326,57324,4,2021-06-11,4,2021-06-19,2021-06-25,10411.3
7657327,57309,5,2021-06-11,2,2021-06-16,2021-07-03,11884.35
7657328,57471,3,2021-06-11,6,2021-06-15,2021-07-02,38431.56
7657329,57306,5,2021-06-12,8,2021-06-13,2021-06-19,22221.4
7657330,57316,4,2021-06-12,1,2021-06-19,2021-06-28,25338.1
7657331,57120,4,2021-06-12,1,2021-06-18,2021-07-03,19005
7657332,57379,4,2021-06-12,5,2021-06-14,2021-06-26,31628.9
7657333,57087,3,2021-06-12,2,2021-06-21,2021-06-25,7797.6
7657334,57359,2,2021-06-12,6,2021-06-18,2021-06-20,2800
7657335,57289,5,2021-06-12,3,2021-06-20,2021-06-23,10937
7657336,57350,4,2021-06-12,5,2021-06-15,2021-07-02,22814.4
7657337,57394,2,2021-06-12,2,2021-06-13,2021-06-18,1800
7657338,57200,5,2021-06-12,2,2021-06-13,2021-06-25,35076.09
7657339,57093,6,2021-06-13,7,2021-06-21,2021-06-28,10459.25
7657340,57103,6,2021-06-13,6,2021-06-22,2021-07-11,19700.8
7657341,57392,6,2021-06-13,3,2021-06-20,2021-07-03,9862
7657342,57226,4,2021-06-13,6,2021-06-15,2021-06-16,27095.51
7657343,57441,4,2021-06-13,3,2021-06-20,2021-06-30,39326.76
7657344,57153,6,2021-06-13,5,2021-06-18,2021-06-30,13865
7657345,57455,4,2021-06-13,3,2021-06-21,2021-06-28,11677.5
7657346,57443,6,2021-06-13,8,2021-06-17,2021-06-19,6219
7657347,57464,4,2021-06-13,1,2021-06-23,2021-07-10,27520
7657348,57094,4,2021-06-14,2,2021-06-15,2021-07-02,68538
7657349,57470,4,2021-06-14,7,2021-06-15,2021-07-02,27227.45
7657350,57282,4,2021-06-14,6,2021-06-17,2021-07-03,57611.5
7657351,57343,4,2021-06-14,6,2021-06-24,2021-07-08,763
7657352,57374,4,2021-06-14,6,2021-06-15,2021-06-16,3605
7657353,57137,4,2021-06-14,5,2021-06-15,2021-06-21,32228
7657354,57237,4,2021-06-14,6,2021-06-19,2021-07-09,57951
7657355,57471,6,2021-06-15,1,2021-06-24,2021-07-02,35257.42
7657356,57361,6,2021-06-15,5,2021-06-17,2021-06-30,11493
7657357,57294,6,2021-06-15,7,2021-06-21,2021-07-07,12384
7657358,57431,4,2021-06-15,5,2021-06-20,2021-07-06,3265
7657359,57306,5,2021-06-15,7,2021-06-21,2021-07-09,10570
7657360,57359,4,2021-06-15,3,2021-06-18,2021-07-07,200
7657361,57472,3,2021-06-15,1,2021-06-25,2021-07-01,3142
7657362,57455,4,2021-06-15,2,2021-06-19,2021-07-07,20133.8
7657363,57368,4,2021-06-16,2,2021-06-18,2021-06-28,18254.5
7657364,57155,6,2021-06-16,4,2021-06-17,2021-06-29,13228
7657365,57168,4,2021-06-16,3,2021-06-18,2021-06-23,17166.2
7657366,57222,4,2021-06-16,4,2021-06-24,2021-07-02,14731.84
7657367,57343,4,2021-06-16,8,2021-06-22,2021-06-27,35729.5
7657368,57226,5,2021-06-16,7,2021-06-18,2021-07-05,7133.4
7657369,57312,5,2021-06-16,8,2021-06-23,2021-07-10,8235
7657370,57272,3,2021-06-16,2,2021-06-25,2021-07-09,903
7657371,57429,3,2021-06-16,4,2021-06-17,2021-06-18,37194.4
7657372,57380,3,2021-06-17,5,2021-06-25,2021-07-14,48342.38
7657373,57238,4,2021-06-17,5,2021-06-20,2021-06-25,11090
7657374,57200,4,2021-06-17,7,2021-06-26,2021-07-16,27080.6
7657375,57252,4,2021-06-17,5,2021-06-22,2021-07-07,10500
7657376,57481,3,2021-06-17,5,2021-06-27,2021-07-07,23199.4
7657377,57250,4,2021-06-17,3,2021-06-19,2021-06-30,18581
7657378,57231,2,2021-06-17,8,2021-06-20,2021-06-21,13826.5
7657379,57418,4,2021-06-17,8,2021-06-18,2021-07-03,19214
7657380,57195,4,2021-06-17,1,2021-06-26,2021-07-14,17190.1
7657381,57377,4,2021-06-18,4,2021-06-24,2021-07-08,1890.18
7657382,57398,4,2021-06-18,7,2021-06-21,2021-07-05,29426.55
7657383,57370,4,2021-06-18,5,2021-06-22,2021-06-26,10012
7657384,57429,4,2021-06-18,1,2021-06-28,2021-06-30,31666.5
7657385,57389,5,2021-06-18,6,2021-06-26,2021-07-06,10917
7657386,57291,6,2021-06-18,8,2021-06-21,2021-07-02,1815.7
7657387,57366,4,2021-06-18,5,2021-06-26,2021-06-30,56420
7657388,57463,6,2021-06-18,8,2021-06-28,2021-07-05,37349.9
7657389,57437,4,2021-06-18,3,2021-06-28,2021-07-18,20827.5
7657390,57198,3,2021-06-18,2,2021-06-28,2021-07-09,540
7657391,57307,6,2021-06-18,5,2021-06-23,2021-07-03,7618.22
7657392,57388,1,2021-06-18,5,2021-06-24,2021-06-28,19058.9
7657393,57415,4,2021-06-18,4,2021-06-27,2021-06-29,11560.8
7657394,57282,4,2021-06-18,3,2021-06-23,2021-07-04,8838.5
7657395,57372,3,2021-06-18,1,2021-06-23,2021-07-07,31002.6
7657396,57150,6,2021-06-19,3,2021-06-21,2021-06-26,12415
7657397,57446,4,2021-06-19,6,2021-06-24,2021-07-14,8598
7657398,57361,4,2021-06-19,8,2021-06-20,2021-07-07,7366.75
7657399,57445,6,2021-06-19,2,2021-06-24,2021-07-13,20779
7657400,57101,3,2021-06-19,3,2021-06-22,2021-07-06,8181.8
7657401,57138,4,2021-06-19,2,2021-06-22,2021-06-26,3937.4
7657402,57177,4,2021-06-19,3,2021-06-24,2021-07-05,38709.38
7657403,57393,5,2021-06-19,4,2021-06-20,2021-06-25,18348.25
7657404,57300,5,2021-06-19,8,2021-06-27,2021-06-29,5716
7657405,57353,5,2021-06-19,8,2021-06-26,2021-06-29,1174
7657406,57111,4,2021-06-19,7,2021-06-21,2021-07-06,13996.7
7657407,57117,3,2021-06-20,7,2021-06-22,2021-06-23,15886.58
7657408,57440,4,2021-06-20,6,2021-06-22,2021-07-11,1032
7657409,57409,3,2021-06-20,6,2021-06-22,2021-06-29,732
7657410,57459,3,2021-06-20,1,2021-06-30,2021-07-02,31906
7657411,57141,3,2021-06-20,5,2021-06-25,2021-07-06,23873
7657412,57447,6,2021-06-20,7,2021-06-29,2021-07-13,64076.65
7657413,57271,5,2021-06-20,2,2021-06-21,2021-07-01,2820
7657414,57100,4,2021-06-20,7,2021-06-21,2021-07-09,21667.25
7657415,57459,4,2021-06-21,4,2021-06-27,2021-07-04,45211.6
7657416,57124,4,2021-06-21,2,2021-06-26,2021-07-15,24664.95
7657417,57105,4,2021-06-21,2,2021-06-30,2021-07-06,1584
7657418,57486,1,2021-06-21,5,2021-06-27,2021-07-12,18524.335
7657419,57087,4,2021-06-21,3,2021-06-28,2021-06-29,5894.9
7657420,57465,3,2021-06-21,7,2021-06-22,2021-07-02,1657.5
7657421,57436,2,2021-06-21,1,2021-06-23,2021-07-13,17434
7657422,57225,5,2021-06-21,8,2021-06-22,2021-07-06,810
7657423,57104,6,2021-06-21,8,2021-06-24,2021-07-12,20193.6
7657424,57366,4,2021-06-21,1,2021-06-29,2021-07-12,11602
7657425,57259,4,2021-06-21,3,2021-06-24,2021-06-27,4091.1
7657426,57163,4,2021-06-22,7,2021-06-30,2021-07-09,1634.44
7657427,57453,4,2021-06-22,6,2021-06-25,2021-07-12,1309
7657428,57444,4,2021-06-22,1,2021-06-24,2021-07-07,57217
7657429,57473,4,2021-06-22,2,2021-06-25,2021-07-06,50273.2
7657430,57357,6,2021-06-22,1,2021-07-01,2021-07-09,8015
7657431,57445,4,2021-06-22,2,2021-06-23,2021-07-13,31195
7657432,57249,4,2021-06-22,6,2021-06-30,2021-07-02,26078
7657433,57253,3,2021-06-22,3,2021-06-29,2021-07-17,31335.2
7657434,57358,6,2021-06-22,6,2021-06-26,2021-07-02,4986.45
7657435,57450,6,2021-06-22,1,2021-06-25,2021-07-08,36774.4
7657436,57455,4,2021-06-22,6,2021-06-27,2021-07-08,10777.5
7657437,57431,4,2021-06-22,6,2021-06-24,2021-07-10,27409
7657438,57210,3,2021-06-22,2,2021-06-25,2021-07-08,26566
7657439,57459,3,2021-06-22,3,2021-06-23,2021-06-24,15506
7657440,57312,4,2021-06-22,6,2021-07-02,2021-07-20,5357.7
7657441,57367,6,2021-06-22,6,2021-07-01,2021-07-20,30024.2
7657442,57325,3,2021-06-22,2,2021-06-26,2021-07-07,22577.5
7657443,57486,5,2021-06-22,5,2021-07-01,2021-07-09,15655
7657444,57478,4,2021-06-23,4,2021-07-03,2021-07-15,34389
7657445,57383,6,2021-06-23,1,2021-06-25,2021-07-14,996
7657446,57203,5,2021-06-23,2,2021-06-27,2021-07-06,3578.08
7657447,57169,3,2021-06-23,4,2021-06-25,2021-06-26,20928
7657448,57226,3,2021-06-23,5,2021-06-30,2021-07-04,11521
7657449,57381,4,2021-06-23,6,2021-06-27,2021-07-06,7280
7657450,57384,4,2021-06-23,7,2021-06-28,2021-07-13,11889
7657451,57140,4,2021-06-23,8,2021-07-02,2021-07-19,22264.5
7657452,57484,3,2021-06-23,2,2021-06-25,2021-07-15,10158.27
7657453,57337,2,2021-06-23,7,2021-06-29,2021-07-15,11796.1
7657454,57320,4,2021-06-24,3,2021-06-25,2021-07-12,4416
7657455,57390,3,2021-06-24,5,2021-06-29,2021-07-16,26430.75
7657456,57267,4,2021-06-24,6,2021-06-28,2021-07-10,10206
7657457,57376,4,2021-06-24,7,2021-06-27,2021-07-15,16698.5
7657458,57350,6,2021-06-24,1,2021-06-26,2021-07-07,720
7657459,57132,4,2021-06-24,7,2021-07-04,2021-07-20,30763.5
7657460,57196,6,2021-06-24,3,2021-07-04,2021-07-11,1050
7657461,57131,5,2021-06-24,8,2021-06-29,2021-07-12,20010
7657462,57487,1,2021-06-24,5,2021-07-01,2021-07-03,758.1
7657463,57484,4,2021-06-24,3,2021-06-25,2021-07-05,14370
7657464,57332,4,2021-06-24,7,2021-06-27,2021-07-11,19830
7657465,57142,3,2021-06-24,7,2021-07-02,2021-07-22,12009.5
7657466,57364,5,2021-06-24,8,2021-06-28,2021-07-08,4547
7657467,57121,4,2021-06-24,4,2021-07-03,2021-07-22,1963
7657468,57359,5,2021-06-24,1,2021-06-28,2021-07-09,20882.8
7657469,57398,3,2021-06-24,8,2021-06-28,2021-07-08,2446
7657470,57438,3,2021-06-25,6,2021-06-27,2021-07-07,7073
7657471,57154,4,2021-06-25,3,2021-07-03,2021-07-16,1704
7657472,57360,4,2021-06-25,1,2021-06-29,2021-07-18,5985
7657473,57283,5,2021-06-25,1,2021-07-02,2021-07-15,32101.16
7657474,57439,4,2021-06-25,2,2021-06-28,2021-07-06,9923.98
7657475,57433,4,2021-06-25,8,2021-06-29,2021-07-04,19811
7657476,57383,3,2021-06-25,1,2021-06-30,2021-07-08,18348.8
7657477,57261,4,2021-06-26,2,2021-07-05,2021-07-21,4313
7657478,57296,5,2021-06-26,8,2021-06-28,2021-07-16,30540
7657479,57086,4,2021-06-26,7,2021-06-28,2021-07-07,5982.5
7657480,57453,3,2021-06-26,2,2021-07-06,2021-07-15,7355.5
7657481,57359,4,2021-06-26,2,2021-07-03,2021-07-20,29161.8
7657482,57349,4,2021-06-26,4,2021-07-03,2021-07-18,1076.4
7657483,57382,3,2021-06-26,3,2021-07-02,2021-07-04,51218.78
7657484,57294,6,2021-06-27,7,2021-07-02,2021-07-14,8814
7657485,57268,4,2021-06-27,6,2021-06-30,2021-07-05,6136.2
7657486,57400,4,2021-06-27,7,2021-07-01,2021-07-14,33494
7657487,57193,6,2021-06-27,8,2021-07-07,2021-07-18,24811.15
7657488,57315,5,2021-06-27,6,2021-06-30,2021-07-10,44092.6
7657489,57463,6,2021-06-27,2,2021-07-06,2021-07-13,1810
7657490,57480,6,2021-06-27,5,2021-07-01,2021-07-02,26579.85
7657491,57313,4,2021-06-27,7,2021-07-01,2021-07-17,796
7657492,57220,4,2021-06-28,5,2021-06-29,2021-07-01,10849.7
7657493,57320,4,2021-06-28,2,2021-07-05,2021-07-09,7649
7657494,57227,4,2021-06-28,1,2021-07-02,2021-07-16,22909.5
7657495,57343,3,2021-06-28,8,2021-06-29,2021-07-13,2267
7657496,57410,6,2021-06-28,5,2021-07-02,2021-07-03,26600
7657497,57402,5,2021-06-28,2,2021-07-04,2021-07-08,1727.6
7657498,57400,4,2021-06-28,5,2021-06-30,2021-07-04,5786.45
7657499,57385,4,2021-06-28,1,2021-07-08,2021-07-26,43779
7657500,57278,3,2021-06-28,2,2021-07-07,2021-07-11,88443
7657501,57400,4,2021-06-28,4,2021-07-03,2021-07-06,26460
7657502,57440,4,2021-06-28,4,2021-06-29,2021-07-06,10865
7657503,57163,3,2021-06-28,7,2021-07-05,2021-07-18,5452.2
7657504,57239,4,2021-06-28,7,2021-06-29,2021-07-12,780
7657505,57223,3,2021-06-28,4,2021-07-04,2021-07-18,76599.56
7657506,57363,5,2021-06-29,3,2021-06-30,2021-07-03,3503
7657507,57411,4,2021-06-29,2,2021-07-01,2021-07-06,13294.1
7657508,57436,3,2021-06-29,1,2021-07-06,2021-07-08,2860.2
7657509,57350,4,2021-06-29,4,2021-07-04,2021-07-10,43026.6
7657510,57279,6,2021-06-29,7,2021-07-06,2021-07-18,3494
7657511,57310,4,2021-06-29,3,2021-07-04,2021-07-13,1485
7657512,57428,4,2021-06-29,7,2021-07-01,2021-07-17,21422.4
7657513,57182,6,2021-06-29,7,2021-07-08,2021-07-13,26237.28
7657514,57184,3,2021-06-30,5,2021-07-02,2021-07-14,3080
7657515,57447,4,2021-06-30,8,2021-07-06,2021-07-24,657
7657516,57438,3,2021-06-30,1,2021-07-08,2021-07-26,26398
7657517,57432,4,2021-06-30,7,2021-07-03,2021-07-13,1350
7657518,57108,5,2021-06-30,4,2021-07-01,2021-07-21,3513
7657519,57487,5,2021-06-30,4,2021-07-05,2021-07-09,5626.6
7657520,57220,4,2021-06-30,4,2021-07-03,2021-07-21,1665
7657521,57454,4,2021-06-30,2,2021-07-10,2021-07-18,10639
7657522,57455,6,2021-06-30,4,2021-07-10,2021-07-18,10327
7657523,57278,5,2021-06-30,3,2021-07-04,2021-07-20,21307.98
7657524,57169,4,2021-06-30,5,2021-07-05,2021-07-19,152
7657525,57254,4,2021-06-30,1,2021-07-06,2021-07-09,21562.6
7657526,57326,4,2021-06-30,6,2021-07-10,2021-07-15,1050
7657527,57184,6,2021-07-01,1,2021-07-02,2021-07-10,24351.56
7657528,57395,4,2021-07-01,3,2021-07-11,2021-07-18,34466.5
7657529,57258,5,2021-07-01,6,2021-07-08,2021-07-11,520
7657530,57271,4,2021-07-01,8,2021-07-07,2021-07-13,9125.2
7657531,57297,4,2021-07-01,8,2021-07-06,2021-07-15,8001
7657532,57483,4,2021-07-01,8,2021-07-11,2021-07-12,564
7657533,57473,4,2021-07-01,3,2021-07-04,2021-07-16,18619
7657534,57485,4,2021-07-01,8,2021-07-09,2021-07-22,101634.3
7657535,57114,3,2021-07-01,1,2021-07-06,2021-07-11,2419
7657536,57283,6,2021-07-01,8,2021-07-07,2021-07-15,14829.7
7657537,57471,5,2021-07-01,1,2021-07-06,2021-07-21,12850.85
7657538,57468,4,2021-07-01,3,2021-07-07,2021-07-18,23277.5
7657539,57365,6,2021-07-02,4,2021-07-08,2021-07-26,11241
7657540,57168,5,2021-07-02,6,2021-07-11,2021-07-21,25382
7657541,57476,4,2021-07-02,8,2021-07-07,2021-07-24,4071.65
7657542,57315,2,2021-07-02,4,2021-07-10,2021-07-30,1832
7657543,57145,3,2021-07-02,7,2021-07-04,2021-07-23,480
7657544,57481,4,2021-07-02,3,2021-07-11,2021-07-14,76487
7657545,57436,4,2021-07-02,7,2021-07-11,2021-07-22,17258.5
7657546,57137,3,2021-07-02,8,2021-07-08,2021-07-11,31496.08
7657547,57285,4,2021-07-03,1,2021-07-10,2021-07-29,29777
7657548,57200,3,2021-07-03,2,2021-07-07,2021-07-25,52537
7657549,57411,5,2021-07-03,3,2021-07-10,2021-07-26,44583.6
7657550,57484,4,2021-07-03,3,2021-07-12,2021-07-29,53158
7657551,57468,6,2021-07-03,3,2021-07-07,2021-07-21,3573
7657552,57470,4,2021-07-03,5,2021-07-06,2021-07-08,10130
7657553,57328,5,2021-07-03,6,2021-07-10,2021-07-26,2962.5
7657554,57392,4,2021-07-03,8,2021-07-12,2021-07-28,18198.45
7657555,57446,5,2021-07-03,1,2021-07-11,2021-07-23,13584.55
7657556,57187,5,2021-07-03,6,2021-07-04,2021-07-18,49656.9
7657557,57462,5,2021-07-03,3,2021-07-13,2021-07-20,8706.5
7657558,57234,4,2021-07-03,6,2021-07-11,2021-07-17,16567.7
7657559,57455,4,2021-07-03,2,2021-07-10,2021-07-14,47071.3
7657560,57310,4,2021-07-03,8,2021-07-05,2021-07-13,34369
7657561,57401,5,2021-07-03,1,2021-07-09,2021-07-11,33318.58
7657562,57448,4,2021-07-04,4,2021-07-09,2021-07-25,34550.5
7657563,57465,5,2021-07-04,1,2021-07-07,2021-07-25,12518.6
7657564,57448,3,2021-07-04,1,2021-07-06,2021-07-25,43080
7657565,57181,3,2021-07-04,8,2021-07-11,2021-07-24,14131.5
7657566,57293,4,2021-07-04,8,2021-07-07,2021-07-13,10081
7657567,57318,6,2021-07-04,7,2021-07-11,2021-07-25,8316
7657568,57408,4,2021-07-05,8,2021-07-14,2021-08-03,7200
7657569,57325,3,2021-07-05,2,2021-07-10,2021-07-28,57638
7657570,57369,4,2021-07-05,5,2021-07-06,2021-07-20,33839.44
7657571,57311,5,2021-07-05,3,2021-07-10,2021-07-14,891
7657572,57147,4,2021-07-05,5,2021-07-13,2021-07-27,16960.5
7657573,57082,6,2021-07-05,3,2021-07-10,2021-07-12,24227.18
7657574,57413,4,2021-07-06,2,2021-07-07,2021-07-18,19882
7657575,57474,5,2021-07-06,4,2021-07-11,2021-07-12,270
7657576,57460,3,2021-07-06,4,2021-07-15,2021-07-31,20049.3
7657577,57224,3,2021-07-06,3,2021-07-09,2021-07-29,12852.1
7657578,57488,3,2021-07-06,3,2021-07-14,2021-07-30,18967
7657579,57461,6,2021-07-06,6,2021-07-08,2021-07-20,28662.91
7657580,57383,6,2021-07-06,4,2021-07-16,2021-07-22,594
7657581,57096,4,2021-07-06,4,2021-07-07,2021-07-17,1152
7657582,57352,4,2021-07-06,7,2021-07-07,2021-07-25,62079
7657583,57309,4,2021-07-06,8,2021-07-11,2021-07-13,23284.63
7657584,57392,5,2021-07-06,6,2021-07-08,2021-07-11,40694
7657585,57441,3,2021-07-07,1,2021-07-17,2021-07-21,3402.5
7657586,57081,4,2021-07-07,8,2021-07-13,2021-07-14,33050
7657587,57333,4,2021-07-07,3,2021-07-13,2021-07-15,10539.25
7657588,57494,4,2021-07-07,8,2021-07-14,2021-07-21,19901.4
